2500
8007477015406697/9765625000000000 -1117993622313803/1953125000000000
-2498642591224047/19531250000000000 -968538217836319/976562500000000
-2437139661706157/78125000000000000 4880436061807987/4882812500000000
-5028643407406209/9765625000000000 -8371390393583079/9765625000000000
-359244695958243/19531250000000000 -4881986466919267/4882812500000000
-576189086426477/1220703125000000 -8609287101051887/9765625000000000
5444951803809681/39062500000000000 4835143815893997/4882812500000000
-152586782604611/152587890625000 -4763630461787453/1250000000000000000
-8924697873570227/9765625000000000 -7928984678031879/19531250000000000
-8831759336599599/19531250000000000 4355095819718593/4882812500000000
-4891137300151577/19531250000000000 -4727225021574271/4882812500000000
4777990706251627/19531250000000000 4734451732866443/4882812500000000
511385335063943/2441406250000000 -119362363379549/122070312500000
2196390541998003/2441406250000000 -213197848447003/488281250000000
7013026731058063/9765625000000000 -54367571340329/78125000000000
-2179034725899011/2441406250000000 8808258455300807/19531250000000000
1729576843333317/3906250000000000 8756195308717551/9765625000000000
-5103223326062603/9765625000000000 832613615820421/976562500000000
-2167825599264517/9765625000000000 -1190246585611297/1220703125000000
-4882812181301987/4882812500000000 3613014002049369/10000000000000000000
1133678327064727/1220703125000000 7242356657393559/19531250000000000
-2387695063849807/2441406250000000 -8148647155155259/39062500000000000
1513886340605117/1953125000000000 -1542545285677543/2441406250000000
7235605575533773/19531250000000000 35432709574601/38146972656250
-3067537176302227/4882812500000000 -7597913814241383/9765625000000000
-1549025524416421/4882812500000000 36176496258239/38146972656250
954940737437331/1220703125000000 3041589866809559/4882812500000000
552504266259161/610351562500000 -4149774065726239/9765625000000000
898310327475679/2441406250000000 2270132822785839/2441406250000000
2281393637600269/2441406250000000 695451530034903/1953125000000000
1802748502740413/2441406250000000 6585514179963489/9765625000000000
-8751536259890499/19531250000000000 -4365205748689873/4882812500000000
7211164567995797/9765625000000000 -164633185472103/244140625000000
-4210886487206213/4882812500000000 -2471900665888573/4882812500000000
3498445154807221/4882812500000000 -3406279408528039/4882812500000000
-4590770328085237/4882812500000000 -6653342864970559/19531250000000000
-8714488566981449/9765625000000000 1762957544880743/3906250000000000
-960834595648111/976562500000000 6982400299264549/39062500000000000
7433019245513929/19531250000000000 -2257695006314237/2441406250000000
2258526373246953/2441406250000000 -7416837488361849/19531250000000000
4459653412694393/4882812500000000 7953212532102491/19531250000000000
-2436769216292339/2441406250000000 -4812811071166323/78125000000000000
1132368232175447/1220703125000000 729463682255823/1953125000000000
5704432428760007/625000000000000000 -976521823466187/976562500000000
2302890463137171/2441406250000000 6485232417514379/19531250000000000
4616933560414561/4882812500000000 -6357084122613413/19531250000000000
-849398717156633/1220703125000000 -701375991001657/976562500000000
-5841080024483183/9765625000000000 7826187819635339/9765625000000000
3686987879884833/4882812500000000 -6402492728223467/9765625000000000
586941363571563/610351562500000 669672941964307/2441406250000000
308668366684277/976562500000000 -2316244476267983/2441406250000000
-2317789881931961/19531250000000000 -60603860411161/61035156250000
-4819583087610183/4882812500000000 3132990320516551/19531250000000000
6448296200539529/78125000000000000 973230373317877/976562500000000
3375417213954933/4882812500000000 3528231361729693/4882812500000000
-6115284658930797/9765625000000000 -3806925438620733/4882812500000000
-163003527458217/781250000000000 -477534935132441/488281250000000
-1109716395407463/1953125000000000 -8036209907955471/9765625000000000
492234168496059/610351562500000 -577408396389101/976562500000000
-6079423845292073/39062500000000000 482331497772683/488281250000000
1504886068983921/1953125000000000 3112490145569863/4882812500000000
3113479606688377/4882812500000000 7522792739107423/9765625000000000
-2167301966605643/2441406250000000 8991610892244391/19531250000000000
-968671196622919/976562500000000 2477936983813133/19531250000000000
1787804906201293/62500000000000000 2440407218601973/2441406250000000
6782542459012653/9765625000000000 -7025990992900261/9765625000000000
-7785092125705981/9765625000000000 -5895741873156909/9765625000000000
-1036158630945959/4882812500000000 4771606983152787/4882812500000000
1537155360547543/4882812500000000 -579318178277493/610351562500000
1049132798623089/1220703125000000 -2496193871438837/4882812500000000
210982498558291/781250000000000 -4701387543695963/4882812500000000
157592285283189/244140625000000 3729306444614741/4882812500000000
820494973193743/1220703125000000 -1446123972200283/1953125000000000
-2346056390923639/4882812500000000 8564549566851161/9765625000000000
8474109804140207/9765625000000000 4853544546823467/9765625000000000
8658932535515689/9765625000000000 -56444551035193/122070312500000
-3642294484081853/4882812500000000 6504013776548497/9765625000000000
-865384725218291/4882812500000000 -4805514247977537/4882812500000000
-1855476999664781/2441406250000000 -3173433207902157/4882812500000000
-8727246737371179/156250000000000000 -4875190066846217/4882812500000000
1638726262249627/2441406250000000 -90485367808177/122070312500000
-4824392857144367/4882812500000000 -3012219036101233/19531250000000000
-706746967635809/3906250000000000 -2401114469938711/2441406250000000
-4391054436274857/4882812500000000 854212980264491/1953125000000000
-6271687416177403/19531250000000000 4624227391658673/4882812500000000
7220559776614727/39062500000000000 599833640422251/610351562500000
-2077189817262631/2441406250000000 -5131466754212873/9765625000000000
4596720021106963/78125000000000000 -194974129534657/195312500000000
3311531447087383/4882812500000000 -7176522106175829/9765625000000000
-146990739093609/152587890625000 2620709731174337/9765625000000000
-86887396418263/97656250000000 8915881353445921/19531250000000000
3965269913869743/4882812500000000 -712324207274841/1220703125000000
4882536402868749/4882812500000000 -6646374354032373/625000000000000000
3850876653204167/4882812500000000 -1200840166680867/1953125000000000
353095098221317/610351562500000 7965572022982223/9765625000000000
-1921940901950061/2441406250000000 -6022102818053439/9765625000000000
4881189282578651/4882812500000000 4028582398643631/156250000000000000
5360184176999003/9765625000000000 -8163078906226163/9765625000000000
-4085310232131187/9765625000000000 -554377719651831/610351562500000
7433993221616509/9765625000000000 -6332706879493539/9765625000000000
2416943402390511/2441406250000000 -1378979722432749/9765625000000000
-51817859890041/152587890625000 459263814512817/488281250000000
-121824454843239/122070312500000 4955906274302107/78125000000000000
-4873714367492543/4882812500000000 -4766984435549399/78125000000000000
-6728828643633059/156250000000000000 -4878282685340247/4882812500000000
880013952752091/976562500000000 2116894892099573/4882812500000000
1619655885214217/1953125000000000 -2728795612440531/4882812500000000
5962893338799339/9765625000000000 7733778809270891/9765625000000000
4423702446786857/19531250000000000 -4755921199047509/4882812500000000
2424274657978647/4882812500000000 -2119242216739203/2441406250000000
-2899919647446647/4882812500000000 -3928399667613921/4882812500000000
-1002624270329791/1220703125000000 -2785277557243931/4882812500000000
-45769375699813/195312500000000 4746850067696167/4882812500000000
-5777816642342763/19531250000000000 -583033689101171/610351562500000
-5847254852975029/9765625000000000 7821575437530789/9765625000000000
967827166788537/976562500000000 2606521945606703/19531250000000000
-1269688495689141/3906250000000000 -1154419166487873/1220703125000000
8755825184103133/9765625000000000 8649383096163639/19531250000000000
7407031735345957/78125000000000000 243040865621457/244140625000000
1979448034726537/4882812500000000 1115897715630041/1220703125000000
571185936872529/610351562500000 1376753733882841/3906250000000000
4662776513282399/4882812500000000 -289853279942683/976562500000000
2840316066803771/9765625000000000 -2335862210743623/2441406250000000
-8494395711027629/19531250000000000 -8793676251531203/9765625000000000
8706746807923159/9765625000000000 -552833491875957/1220703125000000
2314598032741391/9765625000000000 -4743681787057777/4882812500000000
-2434869955985871/2441406250000000 5712943337357769/78125000000000000
2302913676641617/9765625000000000 4745103271757159/4882812500000000
4780052443636267/4882812500000000 1594355279849069/7812500000000000
-35716548910067/39062500000000 -7908967066007923/19531250000000000
-8828716550260351/9765625000000000 8347741183286403/19531250000000000
8274174702764303/9765625000000000 -1296761943957917/2441406250000000
1366860244771717/4882812500000000 2343797718523233/2441406250000000
-2434766090858693/2441406250000000 -5758093937405963/78125000000000000
6141080759256557/19531250000000000 -289698141352719/305175781250000
-279155079710547/305175781250000 -7891669457788081/19531250000000000
-1485925156497513/1953125000000000 -6337830257495149/9765625000000000
-121356688300241/122070312500000 -1687054560887981/15625000000000000
-3866988746691307/4882812500000000 -5962635639754973/9765625000000000
-2531272871924273/4882812500000000 -8350931818190469/9765625000000000
-633563441316521/1220703125000000 8347314721128209/9765625000000000
5449567418093699/9765625000000000 1012960131528789/1220703125000000
-2387285306376261/2441406250000000 817932368449619/3906250000000000
465450283185591/610351562500000 3158582605953697/4882812500000000
-811809467531057/1220703125000000 1823273438419709/2441406250000000
4848653757290833/4882812500000000 -4612432951513487/39062500000000000
-4750347976298913/4882812500000000 2259249445483231/9765625000000000
6400088829622623/9765625000000000 -7376062270179443/9765625000000000
4518205967928853/156250000000000000 -244038532728197/244140625000000
-1179431925357363/1220703125000000 -5035717617692919/19531250000000000
-7923400800849543/9765625000000000 -5708515690590841/9765625000000000
1425725369668643/9765625000000000 -4830495285447141/4882812500000000
7759386458911109/9765625000000000 -2964766155276497/4882812500000000
-6857036501231363/19531250000000000 -45719988584267/48828125000000
-4708345221977173/4882812500000000 646788833554077/2441406250000000
-1542610095691297/1953125000000000 -5989681457089951/9765625000000000
-5836965669340939/78125000000000000 608645670160489/610351562500000
6755709181648429/9765625000000000 3525897938597207/4882812500000000
1650401266185931/3906250000000000 4425594014344267/4882812500000000
-5791770566898609/9765625000000000 3931374611412399/4882812500000000
890767902180161/2441406250000000 -4546205900301753/4882812500000000
1184905510690969/4882812500000000 -2368430748454049/2441406250000000
5443726061623827/9765625000000000 4053803097297109/4882812500000000
6591768705281827/39062500000000000 -4812788127066503/4882812500000000
-2949471281410627/4882812500000000 1945666792534773/2441406250000000
861121842862673/976562500000000 -4605903691470807/9765625000000000
-305157759973513/305175781250000 -169803389317053/15625000000000000
-2433539199997609/2441406250000000 -6266727548313943/78125000000000000
-305173241292001/305175781250000 5099908006358829/1250000000000000000
2433558117279959/78125000000000000 4880443043048921/4882812500000000
5992910398343841/19531250000000000 4647275757903241/4882812500000000
1951501273031627/2441406250000000 5868024892782923/9765625000000000
4570415659158829/9765625000000000 8630106160595057/9765625000000000
4761784941771419/78125000000000000 -2436867111179267/2441406250000000
-170812642959263/390625000000000 8782473015553169/9765625000000000
-5835342176439973/9765625000000000 3915233496373039/4882812500000000
-6665058345164087/39062500000000000 601401338701359/610351562500000
-2164596874034761/2441406250000000 180664363314199/390625000000000
-203649318867737/244140625000000 5386145144735317/9765625000000000
8820065338033299/19531250000000000 4356576738071731/4882812500000000
2260566418709737/2441406250000000 -3688477071401469/9765625000000000
-5829314800057129/9765625000000000 7834955047890187/9765625000000000
-6745894875048357/9765625000000000 7061185026284279/9765625000000000
1939502753845343/2441406250000000 5931331783490643/9765625000000000
2248102264641119/2441406250000000 7616826363800751/19531250000000000
2426297553836619/2441406250000000 -4339058929432561/39062500000000000
2292385990883433/2441406250000000 -1679798733587383/4882812500000000
-855816758733333/1953125000000000 8778204459193481/9765625000000000
4738726138114987/19531250000000000 4736917517954357/4882812500000000
-2173503560889503/19531250000000000 2426241978455637/2441406250000000
974762312003837/976562500000000 474147757775791/7812500000000000
378617329424227/610351562500000 -765960538230917/976562500000000
-1628578036804647/9765625000000000 -4814435720275599/4882812500000000
-303443152540357/305175781250000 8313146766812223/78125000000000000
-4738237587446259/9765625000000000 8539117999274659/9765625000000000
3113735354376643/9765625000000000 -2313980388091183/2441406250000000
2023059971058073/2441406250000000 -683317794119539/1220703125000000
-641295588948131/1220703125000000 8309439786576943/9765625000000000
-598145777546103/610351562500000 3886473267315543/19531250000000000
-1220623707230027/1220703125000000 712921590307477/62500000000000000
-944978898225333/976562500000000 -985407110305873/3906250000000000
8862850989884513/9765625000000000 -4100890631524827/9765625000000000
8036170469863131/78125000000000000 4856911790966729/4882812500000000
-8717020628702879/9765625000000000 -2201191893008959/4882812500000000
-1231500263325941/1953125000000000 1894937485385871/2441406250000000
2545503623610649/4882812500000000 -8333611272993553/9765625000000000
-3878699039427547/4882812500000000 -1483033350240317/2441406250000000
4682794525613829/4882812500000000 -5532873887646307/19531250000000000
202532019459449/244140625000000 -681641875713853/1220703125000000
3437793594366327/4882812500000000 -3467482244033861/4882812500000000
6050698279378231/9765625000000000 -3832638841991061/4882812500000000
-7086457091839641/9765625000000000 -6719342045627731/9765625000000000
10802091176962/19073486328125 -1609709457525843/1953125000000000
-4014305126213743/4882812500000000 277978637017493/488281250000000
-1473642192900773/1953125000000000 400570388356511/610351562500000
5710331548166189/9765625000000000 3961046113422657/4882812500000000
4877657189542011/4882812500000000 358907681376951/7812500000000000
-8989112134425251/39062500000000000 -950353476766911/976562500000000
3200755429816871/4882812500000000 -3687414078816491/4882812500000000
-4877689851220297/4882812500000000 7155390727960191/156250000000000000
1754711447319073/2441406250000000 6789936334530941/9765625000000000
6658028630070587/19531250000000000 -4590345720392831/4882812500000000
-2393704712792719/2441406250000000 -3842018015516229/19531250000000000
2878536473899849/9765625000000000 933174471409571/976562500000000
2195936379602317/4882812500000000 -8722321096335611/9765625000000000
7227485022366271/9765625000000000 -6567411353957983/9765625000000000
-7217983807537717/9765625000000000 -1315570467816123/1953125000000000
5818846229069253/9765625000000000 1568546590995263/1953125000000000
-1592256832289217/1953125000000000 1131112481432907/1953125000000000
-6278779677151829/9765625000000000 3739798036204969/4882812500000000
-752731208518677/1953125000000000 -2252808314549799/2441406250000000
7127939111713851/9765625000000000 -1668830347509989/2441406250000000
185482152542211/195312500000000 -1223657426661231/3906250000000000
2178441434492601/2441406250000000 -2204411389940527/4882812500000000
1568070650253903/4882812500000000 1156044234284759/1220703125000000
-8474112197122147/9765625000000000 2426770184381427/4882812500000000
4805328141177371/4882812500000000 6931340376071959/39062500000000000
6858393778889669/9765625000000000 6951968528000719/9765625000000000
7434695444683741/19531250000000000 4515217534954011/4882812500000000
-5635276352573959/19531250000000000 -935031265510171/976562500000000
-2435418815160687/2441406250000000 -341758232090341/4882812500000000
8669326612801323/9765625000000000 -8991152923001533/19531250000000000
2074968468507043/2441406250000000 2572913004546091/4882812500000000
1040924367788117/2441406250000000 8833518835059081/9765625000000000
-4801297485329823/4882812500000000 -1776964116150649/9765625000000000
1966509932827097/4882812500000000 8938612105746309/9765625000000000
-1068017755735433/1220703125000000 -2364586028271721/4882812500000000
-3300082645129053/4882812500000000 1799396596464651/2441406250000000
-5489213746044419/19531250000000000 -2343002410812677/2441406250000000
4618818410983793/4882812500000000 -1583784832770347/4882812500000000
388407264468447/610351562500000 753307504602923/976562500000000
-282803562502019/305175781250000 -7340329190890457/19531250000000000
-4334269580660837/4882812500000000 -1124273666897253/2441406250000000
-477344415995271/488281250000000 8221294348583761/39062500000000000
3834544169797307/9765625000000000 2245324345313201/2441406250000000
-4564038547488649/19531250000000000 -2373813120209819/2441406250000000
-1891932869223049/2441406250000000 6172266353154251/9765625000000000
-700955942523183/976562500000000 6799522652713837/9765625000000000
-1935218037109969/19531250000000000 971756988283779/976562500000000
762551281088197/976562500000000 762592064234091/1220703125000000
-5147230341070827/19531250000000000 -2355100005766939/2441406250000000
-1379578487107711/7812500000000000 -961216022220597/976562500000000
-4991327681881217/9765625000000000 -8393692847174673/9765625000000000
-75570249417057/76293945312500 -5367545214855021/39062500000000000
-3900626005254949/9765625000000000 89527955638311/97656250000000
-2314162541505079/2441406250000000 6223137261716493/19531250000000000
-8178988270065261/19531250000000000 1773623064353401/1953125000000000
1798342002938721/1953125000000000 1524025335867287/3906250000000000
5160407373123289/19531250000000000 117732469884373/122070312500000
-3785882696512861/9765625000000000 -9001917787275637/9765625000000000
4876466532622477/4882812500000000 -1990892324468247/39062500000000000
694018092495273/9765625000000000 4870466366989773/4882812500000000
7258621517815749/9765625000000000 6532981348643757/9765625000000000
-1425356408695959/1953125000000000 1335311339656171/1953125000000000
-2349056045790611/2441406250000000 26605267787373/97656250000000
-2427022653806567/625000000000000000 4882775684617697/4882812500000000
276621635654131/305175781250000 515561490409531/1220703125000000
974755445326687/976562500000000 -950100722202041/15625000000000000
923923767995161/976562500000000 6325794411451387/19531250000000000
-1804031221822679/2441406250000000 -6579891583578603/9765625000000000
-4562842215980149/4882812500000000 3476969267753519/9765625000000000
-163586020635417/244140625000000 7249194010708727/9765625000000000
-1745625010846229/1953125000000000 -4380327005866979/9765625000000000
8188907950299833/9765625000000000 1330160192940619/2441406250000000
-1216122823457849/9765625000000000 242240166104439/244140625000000
-8450972833155749/39062500000000000 4767172846049689/4882812500000000
4332825710597729/4882812500000000 -9005313339791823/19531250000000000
4880722582358381/4882812500000000 228553625186217/7812500000000000
-75246119299547/76293945312500 -201617536827779/1220703125000000
-4854409198162957/4882812500000000 8414376222778737/78125000000000000
-4605620004462473/4882812500000000 6487060702230363/19531250000000000
303991508886373/305175781250000 3437985610699099/39062500000000000
-736122454247491/976562500000000 -6417149279539167/9765625000000000
4882474476784129/4882812500000000 -3677017898667179/312500000000000000
238791552034451/244140625000000 -813209259542947/3906250000000000
-3761469136972381/4882812500000000 -155669584711983/244140625000000
859464890380043/1953125000000000 2192322316000283/2441406250000000
-6268580541351871/39062500000000000 2409765130741629/2441406250000000
-3286891762702697/4882812500000000 3610844838875441/4882812500000000
1955104771038079/2441406250000000 5848801329234157/9765625000000000
72151124916043/152587890625000 8604913537663513/9765625000000000
-1781245304483663/7812500000000000 -4754205433385683/4882812500000000
-3744617297573371/9765625000000000 -1127395178992121/1220703125000000
3923869204310389/19531250000000000 -1195814603742277/1220703125000000
-4336502318071049/9765625000000000 -4374990836732959/4882812500000000
-4279198755481679/4882812500000000 4703324747980007/9765625000000000
-2406498264004149/2441406250000000 -6582023185793601/39062500000000000
2695953801303293/9765625000000000 -938612085698151/976562500000000
-7830740596720309/9765625000000000 -72937187603767/122070312500000
-6408493004063103/9765625000000000 7368761704485989/9765625000000000
1968342928298251/2441406250000000 -4621857601027/7812500000000
7084992126708759/9765625000000000 6720886712711343/9765625000000000
565966542203661/610351562500000 -7311905676571347/19531250000000000
-2301018474293771/2441406250000000 -52220959068243/156250000000000
-4827618105364377/9765625000000000 8488906588565047/9765625000000000
-4517457807063233/4882812500000000 -7412889176627097/19531250000000000
8913409810227917/9765625000000000 7979613322851609/19531250000000000
5736179496356417/19531250000000000 -1166870097987963/1220703125000000
-4859406099101519/4882812500000000 -305616099544063/3125000000000000
-2426317024487513/2441406250000000 -1734508326903413/15625000000000000
-8546859820752101/9765625000000000 295266159360383/610351562500000
8396341030775831/9765625000000000 -498687165821773/976562500000000
-2383574298109691/2441406250000000 4225924129408521/19531250000000000
2440987024892431/2441406250000000 -2895476175112293/156250000000000000
5252153552366287/625000000000000000 -4882640089975277/4882812500000000
-338292174940353/976562500000000 2290241145573397/2441406250000000
918543156971679/2441406250000000 -4524043742635371/4882812500000000
5672067560206683/19531250000000000 4672374771963871/4882812500000000
859729686262471/1220703125000000 -1733183182406059/2441406250000000
-4246573590268071/78125000000000000 -195023752363373/195312500000000
-1610008956697581/1953125000000000 5528490808933681/9765625000000000
-4810823328486069/4882812500000000 -6682930194460379/39062500000000000
-4519321742596321/4882812500000000 -231084024797137/610351562500000
-184654882417559/244140625000000 6388391869601999/9765625000000000
-5546846565569577/9765625000000000 -8037407842000677/9765625000000000
304824037676137/305175781250000 7499769225379671/156250000000000000
-906636096830231/1953125000000000 -8649722905315297/9765625000000000
1222871251901869/2441406250000000 -8452266326907611/9765625000000000
-1602390362840887/19531250000000000 4866351762919879/4882812500000000
-8865266120897893/156250000000000000 -2437473435182049/2441406250000000
-591309452853269/610351562500000 -2420296090980421/9765625000000000
-549557176671893/1953125000000000 -2342769519978377/2441406250000000
-6069100780749717/9765625000000000 7650715479857303/9765625000000000
-2031167510735879/2441406250000000 -338639098162601/610351562500000
-3083758570169081/4882812500000000 7571602470036311/9765625000000000
5779891732479813/156250000000000000 4879470641551049/4882812500000000
130088444881107/488281250000000 -588291455734817/610351562500000
-975756038107191/976562500000000 -793591961554099/19531250000000000
4514668657812981/9765625000000000 86593994336089/97656250000000
2425432487576589/2441406250000000 8922305036538127/78125000000000000
-689918035061967/2441406250000000 187351692086263/195312500000000
-102014110192659/152587890625000 7262290036476009/9765625000000000
-4835979217508607/4882812500000000 -2698630520782237/19531250000000000
-779397965125149/2441406250000000 4627311655593489/4882812500000000
-7771750758138543/9765625000000000 1478329331415999/2441406250000000
1874625011325251/4882812500000000 -4508618300219043/4882812500000000
-848275666800653/4882812500000000 -1202140962597309/1220703125000000
-7048335246932587/19531250000000000 4553780687580841/4882812500000000
2297545069359719/2441406250000000 6605457776353887/19531250000000000
94365716406133/305175781250000 37148098392331/39062500000000
4797339302254159/4882812500000000 7276893971265823/39062500000000000
568502396831077/610351562500000 -444225414146971/1220703125000000
5383059660560469/19531250000000000 -4693695207758399/4882812500000000
-4371188401966971/4882812500000000 8703626705842281/19531250000000000
8169881797012341/19531250000000000 4435106805262321/4882812500000000
-1810534414364739/39062500000000000 487756482431359/488281250000000
4742806620355097/4882812500000000 -1160880386634261/4882812500000000
-2392671302295243/19531250000000000 2423017393798719/2441406250000000
6204750183498067/9765625000000000 -3770560528655047/4882812500000000
4863427649990603/4882812500000000 3477280808568709/39062500000000000
8206836782674449/9765625000000000 -529294451729533/976562500000000
-4700427472439811/4882812500000000 -2644117611975187/9765625000000000
2275155265803677/2441406250000000 -3542051369531191/9765625000000000
-6346913596213913/9765625000000000 1855466912983427/2441406250000000
-842239151919061/1220703125000000 141376033531859/195312500000000
1783822302562797/1953125000000000 7954088624754947/19531250000000000
-8029926647145573/39062500000000000 -4778531390977157/4882812500000000
-115124113084161/195312500000000 3944411493083863/4882812500000000
1096460941735667/9765625000000000 -2425968943585649/2441406250000000
8275582754361699/39062500000000000 4771978160845797/4882812500000000
-6935777568558241/9765625000000000 -6874766989513851/9765625000000000
-6699237179819833/39062500000000000 -192418757366487/195312500000000
-1830070742389463/4882812500000000 -2263443117686323/2441406250000000
-4855623165089887/4882812500000000 -8233109177733137/78125000000000000
897604083590719/976562500000000 7693665590016649/19531250000000000
3065272569105943/4882812500000000 -7601568782098311/9765625000000000
141208386562743/152587890625000 7401074594459939/19531250000000000
3710102112966389/4882812500000000 79360727935479/122070312500000
7185117692602077/39062500000000000 -4799500283221969/4882812500000000
-4836021114798451/4882812500000000 5394857921419877/39062500000000000
4705654569424907/4882812500000000 1303331494059261/4882812500000000
-8869373261441403/9765625000000000 8173530348595593/19531250000000000
922661579484763/3906250000000000 4744649070308487/4882812500000000
2046795313244137/2441406250000000 -5323297358924669/9765625000000000
3917213824377061/4882812500000000 1457505897437939/2441406250000000
168286230564123/195312500000000 2478245001352877/4882812500000000
5052192740190787/9765625000000000 -4178599650498613/4882812500000000
8485437761384437/9765625000000000 120842815359189/244140625000000
-1422627129015133/4882812500000000 291935820496309/305175781250000
5928878366075941/9765625000000000 -7759886143552731/9765625000000000
-8328036638195917/78125000000000000 -4854990759659423/4882812500000000
233050942494287/3906250000000000 -487411471460179/488281250000000
4592526947950769/4882812500000000 -1658479467012553/4882812500000000
3071004215694233/4882812500000000 7592309534613167/9765625000000000
6267199789741257/9765625000000000 -1497860319737353/1953125000000000
-817390422652281/1953125000000000 -4434643561339883/4882812500000000
5216365387913031/39062500000000000 4839079907362593/4882812500000000
-548874443097151/976562500000000 -2019299324829411/2441406250000000
-1049659229586859/4882812500000000 -4768655304370339/4882812500000000
