2500
-4665058704065737/4882812500000000 1153522659758847/3906250000000000
4709618360389163/4882812500000000 2577869515426677/9765625000000000
-1602551637525453/3906250000000000 -4452986587597083/4882812500000000
-4738635960436981/4882812500000000 2355578183469817/9765625000000000
4871898684607167/4882812500000000 1305135193482797/19531250000000000
5457733918597023/19531250000000000 -2344151189117741/2441406250000000
2623850912274991/312500000000000000 4882640382126199/4882812500000000
4749926524000901/4882812500000000 -4525582263972619/19531250000000000
2188314680264247/2441406250000000 -173195350528193/390625000000000
2706852545393923/312500000000000000 -195305172811857/195312500000000
1219589704856261/1220703125000000 -3336034113749511/78125000000000000
-6713431904298953/9765625000000000 -3546028190347827/4882812500000000
-1996368118421553/2441406250000000 702669697170913/1220703125000000
2386290724383999/2441406250000000 4126643624122269/19531250000000000
-1135053422324691/9765625000000000 -1212429671730321/1220703125000000
2419207168501757/2441406250000000 5255729756432137/39062500000000000
-8602289375380511/39062500000000000 952588422323689/976562500000000
-1688098725951159/19531250000000000 4864540376887767/4882812500000000
2302468740380253/2441406250000000 -1623702161248589/4882812500000000
-7447560109663221/9765625000000000 -6316746001983787/9765625000000000
-1219637727667941/1220703125000000 -3263330211276213/78125000000000000
-6080111072707937/9765625000000000 95524604965291/122070312500000
-8674088658155783/9765625000000000 8972762694082177/19531250000000000
6488091662809347/9765625000000000 7298773747391327/9765625000000000
-1618121368431141/1953125000000000 5468959002066873/9765625000000000
-324355689976251/610351562500000 2068129265693889/2441406250000000
3284130742341219/4882812500000000 -7226712441315363/9765625000000000
-198799489695003/488281250000000 -557473853084397/610351562500000
8547937983770837/39062500000000000 -952894164662191/976562500000000
3006580505795587/625000000000000000 4882756002633533/4882812500000000
-2725790335676639/4882812500000000 -8102326815449519/9765625000000000
7549092204971661/39062500000000000 -958152556071721/976562500000000
-1220403348131799/1220703125000000 173130025997081/7812500000000000
4569485406447749/19531250000000000 237364938465923/244140625000000
-1791242577636589/2441406250000000 -1658889539903393/2441406250000000
-7923721157300121/9765625000000000 2854035505296817/4882812500000000
-443737324330421/1220703125000000 1137195368606839/1220703125000000
468490546817993/610351562500000 3129683816754599/4882812500000000
-92219536507117/97656250000000 3212942966308329/9765625000000000
4732439094963793/9765625000000000 8542332928016987/9765625000000000
244724991979969/781250000000000 4637067200156343/4882812500000000
-4653433201364909/4882812500000000 5915968019644439/19531250000000000
416430927278011/610351562500000 -1427911258293837/1953125000000000
1174921106508551/1220703125000000 2649395558120991/9765625000000000
-525623236160049/976562500000000 -2057599526777027/2441406250000000
-7790738015338021/9765625000000000 -235531170988443/390625000000000
-2262220746964723/2441406250000000 -1836106499679617/4882812500000000
200364002477309/781250000000000 589937300637651/610351562500000
-4855541402565573/4882812500000000 -8245444385884593/78125000000000000
186280413653/312500000000 -7840939330167177/9765625000000000
144007766130461/152587890625000 -1291424893259707/3906250000000000
5931917038041277/39062500000000000 -4826183900259273/4882812500000000
-1013803995623463/1220703125000000 -5439515142173123/9765625000000000
-6745981339655967/78125000000000000 -2432287567958831/2441406250000000
4157134942187577/9765625000000000 -176732182369899/195312500000000
-272894078278973/781250000000000 -2287620353178401/2441406250000000
510603812995603/610351562500000 -5350146788279637/9765625000000000
7531648537873369/625000000000000000 -4882457951317219/4882812500000000
291300340330309/305175781250000 5822371353815861/19531250000000000
2200706668315069/9765625000000000 4757213517403297/4882812500000000
2065224936464877/2441406250000000 -260408174936403/488281250000000
6541473326782523/9765625000000000 145019389538941/195312500000000
-210392997765653/1220703125000000 -2404870812227507/2441406250000000
-474766412480843/488281250000000 456340796889913/1953125000000000
7370491438226271/9765625000000000 3203251769673211/4882812500000000
-5779631075750081/19531250000000000 2332064506473837/2441406250000000
-4504668954689473/4882812500000000 -14719495400639/38146972656250
-1175156563634229/1220703125000000 2642703710456011/9765625000000000
-488045462382111/488281250000000 -485521047730201/15625000000000000
-455172627522751/488281250000000 -353476778618327/976562500000000
217956002703487/1562500000000000 -2417537159021107/2441406250000000
-2288065037202581/2441406250000000 6812801423533031/19531250000000000
8753364714418969/19531250000000000 8729953217785089/9765625000000000
-199623196471317/305175781250000 1477316824212501/1953125000000000
-2369173120535683/2441406250000000 147369264619161/610351562500000
-4871394838268093/4882812500000000 -53395488013421/781250000000000
-1650043927004021/4882812500000000 -4595564486449233/4882812500000000
-7966049674705589/39062500000000000 2390100807587447/2441406250000000
5954038310977509/9765625000000000 -7740598131413171/9765625000000000
-1364770555783833/1953125000000000 3492938050275949/4882812500000000
-4194929219191617/4882812500000000 -2498885102626501/4882812500000000
2623558985080609/4882812500000000 -8236211789884729/9765625000000000
-1507302752008991/1953125000000000 1552586390214689/2441406250000000
-3961623859997563/4882812500000000 2854364080150649/4882812500000000
2415406047738993/2441406250000000 -5685700848070539/39062500000000000
545778022357379/1220703125000000 -8735188495995479/9765625000000000
4546178393065931/4882812500000000 1781605997008519/4882812500000000
-8158710736371413/39062500000000000 -2387560818409117/2441406250000000
2360616219587069/2441406250000000 2491443088208973/9765625000000000
4008421229340621/19531250000000000 95577492880211/97656250000000
8618285543135463/9765625000000000 -1148166634727057/2441406250000000
4814417001741959/4882812500000000 -6515197463134167/39062500000000000
-1342798018135553/4882812500000000 -938908970936959/976562500000000
-1369748359539969/1953125000000000 6961477388389917/9765625000000000
14583516380447/19073486328125 -3147019263005297/4882812500000000
-1387983391638127/3906250000000000 1141044065442229/1220703125000000
-2404918530329911/2441406250000000 1682052745973843/9765625000000000
3757984377829313/4882812500000000 -623519408716267/976562500000000
-2758358588986359/4882812500000000 805811784592939/976562500000000
-597016586595799/610351562500000 -8120746413947149/39062500000000000
4882542910464053/4882812500000000 6567582126369377/625000000000000000
-1151573380719207/1220703125000000 6479404776686491/19531250000000000
286934717664007/305175781250000 6651298419670981/19531250000000000
-2204527854706797/2441406250000000 8392459149921329/19531250000000000
-195107464871739/3906250000000000 -1219179497223573/1220703125000000
3761707442580871/9765625000000000 4506023434167223/4882812500000000
-5230743953209063/9765625000000000 1030827559965413/1220703125000000
-975051557951019/1953125000000000 -8461636551167703/9765625000000000
3011404585713447/4882812500000000 7687210243332823/9765625000000000
4700180750308219/4882812500000000 -5291742736888577/19531250000000000
-1892722239473467/9765625000000000 -2395112656077313/2441406250000000
6844946694420933/19531250000000000 -45731309796533/48828125000000
-8516635648355951/9765625000000000 -4778529990883977/9765625000000000
4809249394582971/4882812500000000 -675504277817787/3906250000000000
8439700320253407/9765625000000000 4913134452153691/9765625000000000
-4575902950046603/4882812500000000 3407620930743937/9765625000000000
-74108116892233/244140625000000 -465242439104937/488281250000000
4535681235539187/4882812500000000 -723265222693193/1953125000000000
937277112552963/976562500000000 5484010601398591/19531250000000000
4685882745008087/4882812500000000 5490880891356841/19531250000000000
717499497062839/7812500000000000 972435334624771/976562500000000
6187332206155953/9765625000000000 7555418705226753/9765625000000000
629957182841199/62500000000000000 195302578596703/195312500000000
4695142482234001/4882812500000000 -670353448129751/2441406250000000
5261979973268209/78125000000000000 -4871724537349799/4882812500000000
-2343295693480557/2441406250000000 -219247824378133/781250000000000
4765245748069477/4882812500000000 -1704049479591121/7812500000000000
3959605878907077/78125000000000000 2438268537952229/2441406250000000
355271007713981/390625000000000 8119483004307059/19531250000000000
-5108248009242179/9765625000000000 8323054362233753/9765625000000000
-6966868274968089/9765625000000000 6843257855719611/9765625000000000
3099040530666191/4882812500000000 -1886650848689581/2441406250000000
-7596488603001673/19531250000000000 2249177236607053/2441406250000000
1220641487528841/1220703125000000 6280683530479067/625000000000000000
-4590905871419487/19531250000000000 4746006939011113/4882812500000000
-4231000746551383/4882812500000000 4874624331305087/9765625000000000
4661405813483659/4882812500000000 1162935252451003/3906250000000000
-7455983347837267/9765625000000000 -6306801404626467/9765625000000000
4882570751665479/4882812500000000 -388701644929577/39062500000000000
-938699593585861/1220703125000000 -3121433497318833/4882812500000000
4886391973925137/9765625000000000 8455211713362653/9765625000000000
583870514849713/610351562500000 5690626835153593/19531250000000000
4841008284897071/9765625000000000 8481277641144813/9765625000000000
1122575283513311/1220703125000000 1918085930211783/4882812500000000
-7595664637381421/9765625000000000 -6137858776239347/9765625000000000
603448758438539/610351562500000 234329174337591/1562500000000000
-5053577575341763/9765625000000000 8356361967425051/9765625000000000
-5233295526684909/19531250000000000 18376050659371/19073486328125
-7646092335062577/9765625000000000 -3037462083891843/4882812500000000
-4875161063201089/4882812500000000 2185955432362121/39062500000000000
-7089391696622727/19531250000000000 2274897840887437/2441406250000000
1669998363254847/39062500000000000 -2439174113971461/2441406250000000
-6465151675887189/9765625000000000 7319101409899857/9765625000000000
-5655625084541789/9765625000000000 -796123963611991/976562500000000
-6506893034257201/9765625000000000 7282017212377359/9765625000000000
76250885233811/76293945312500 2624436768467197/78125000000000000
-7760349490363681/19531250000000000 -560104885502337/610351562500000
3898795047653411/39062500000000000 1214607665334711/1220703125000000
-817716715646961/1953125000000000 -4434267582262421/4882812500000000
4684232041786213/2500000000000000000 -2441401964443539/2441406250000000
1109410650132271/1220703125000000 -8147820381059681/19531250000000000
572064917269619/19531250000000000 -4880717597680497/4882812500000000
-7838855316885629/39062500000000000 2391743001298731/2441406250000000
-8285528143491039/156250000000000000 2437971334807211/2441406250000000
-4662460066364187/312500000000000000 2441134503202893/2441406250000000
-8599456400398333/39062500000000000 4763022044661561/4882812500000000
-1206191788950849/2441406250000000 1061315910297991/1220703125000000
-4830713944692863/9765625000000000 -848714524591013/976562500000000
-1098884928916161/1953125000000000 252291702189741/305175781250000
5923494953508309/9765625000000000 -7763996340570143/9765625000000000
378634437937587/1220703125000000 4641985922929889/4882812500000000
-26557227814123/78125000000000 4592040190232021/4882812500000000
-4862039821640583/4882812500000000 7198696467555043/78125000000000000
-4683385933586143/4882812500000000 -5524858886514591/19531250000000000
1070045212681513/1220703125000000 -4699748842325197/9765625000000000
2439739530234923/2441406250000000 288630459232831/7812500000000000
5220729156175919/9765625000000000 4126482119144577/4882812500000000
563396680499749/610351562500000 3756192463586247/9765625000000000
4633701031450849/4882812500000000 6158795546257513/19531250000000000
610341861205291/610351562500000 -3523855635609403/625000000000000000
878372938217189/1953125000000000 -4361162579399487/4882812500000000
-94329582462891/97656250000000 5054396250549207/19531250000000000
161516065917577/244140625000000 7323081889576223/9765625000000000
4238980183932599/4882812500000000 2423407706182143/4882812500000000
1564523665876627/4882812500000000 -4625378212543079/4882812500000000
542325504172811/610351562500000 1120086263605783/2441406250000000
451097400882509/3906250000000000 4850145003859589/4882812500000000
-676848385415557/1220703125000000 4063481034866769/4882812500000000
-2417791130080713/2441406250000000 -5419975588835737/39062500000000000
-4722811693794757/9765625000000000 2136914851859751/2441406250000000
4816994280357059/4882812500000000 -3196057604396089/19531250000000000
-8241265796667287/39062500000000000 4772906026990203/4882812500000000
844675815579557/1953125000000000 -8805140589735081/9765625000000000
-745584323217613/976562500000000 6306967047467301/9765625000000000
-988977885353097/1220703125000000 2862275630800869/4882812500000000
-2089588498293589/4882812500000000 4413102969335227/4882812500000000
8870335907944021/9765625000000000 8169350652497153/19531250000000000
-10131804902471/15258789062500 -292083741664191/390625000000000
717734166432247/1220703125000000 -7899260869607781/9765625000000000
4877594774353633/4882812500000000 -902681581550279/19531250000000000
-4570793949375641/4882812500000000 -3434938475435783/9765625000000000
-6645152466172831/19531250000000000 918302340277723/976562500000000
-467935474009641/488281250000000 -1394810785194003/4882812500000000
971303650077223/1953125000000000 8472405923012163/9765625000000000
4698157964739417/4882812500000000 5320405471032199/19531250000000000
-7569976535729577/39062500000000000 -2395123921554693/2441406250000000
974589057878631/976562500000000 2482090947404687/39062500000000000
-273005882911279/390625000000000 6984611590884681/9765625000000000
-2193307753238643/2441406250000000 8578542821238837/19531250000000000
7453766396345617/9765625000000000 252376855196617/390625000000000
4424419457564093/4882812500000000 -8262077582482031/19531250000000000
-1563604818597437/62500000000000000 -2440642111656781/2441406250000000
-1560197323699909/4882812500000000 2313419666925777/2441406250000000
200122895329703/781250000000000 -589987249341279/610351562500000
-5859481058284249/19531250000000000 291118619899307/305175781250000
4815680291365061/4882812500000000 6455168429787071/39062500000000000
8202306996474381/9765625000000000 1059992293862789/1953125000000000
-8762324348126809/9765625000000000 -1724603312479671/3906250000000000
-1231119948105003/3906250000000000 11584916081863/12207031250000
604598102348131/610351562500000 668857628293749/4882812500000000
2628736616703903/312500000000000000 -4882639740538787/4882812500000000
-8700820446130731/19531250000000000 -8743075118725297/9765625000000000
-8678005322891539/19531250000000000 4374371027490453/4882812500000000
-1718958980579999/2441406250000000 3467358937648327/4882812500000000
5844219371510953/9765625000000000 61123779573407/76293945312500
-2206978331336021/2441406250000000 -835113835613741/1953125000000000
-2081232680983557/2441406250000000 -1276297381155763/2441406250000000
586547205997711/610351562500000 -2700703551949447/9765625000000000
4648732180850259/4882812500000000 5974809815729293/19531250000000000
173261051502281/195312500000000 90153095834663/195312500000000
-6576367948482759/78125000000000000 -4865482299451319/4882812500000000
4719935065228677/4882812500000000 -5002512792876823/19531250000000000
605264467823439/610351562500000 2516419823614273/19531250000000000
-3931384563541181/78125000000000000 -4876626267371269/4882812500000000
2291791175192031/2441406250000000 -6732168444005501/19531250000000000
3399843558640813/4882812500000000 876174985623763/1220703125000000
-4881336638987007/4882812500000000 1536561339522353/62500000000000000
-4876809127303827/4882812500000000 -7745761518817383/156250000000000000
8618401642106037/39062500000000000 -4762486974039509/4882812500000000
-4390534254752603/4882812500000000 8546406840772567/19531250000000000
-4793054932915443/4882812500000000 1863847976859903/9765625000000000
-624820783546487/1220703125000000 1677876835781693/1953125000000000
6381796143614013/9765625000000000 369594743002313/488281250000000
-4845832690782929/4882812500000000 2399211347408057/19531250000000000
4129866009893667/4882812500000000 5210015220891859/9765625000000000
1090531833599691/1220703125000000 8776061101562489/19531250000000000
-374094158690289/976562500000000 4510343326289183/4882812500000000
-3018082483266369/4882812500000000 7676727436702949/9765625000000000
1505911893526189/19531250000000000 -1217069283301971/1220703125000000
3831676097995919/4882812500000000 -3026568385185277/4882812500000000
-3123257701020681/4882812500000000 117290035322313/152587890625000
8323043050741121/9765625000000000 -5108266439422961/9765625000000000
-8937603680207821/9765625000000000 -787062185501517/1953125000000000
-6227996978717177/39062500000000000 38562818360217/39062500000000
947574345617437/976562500000000 -4723438405819891/19531250000000000
-190977612031179/305175781250000 7617062726823399/9765625000000000
6863688579587409/19531250000000000 2285687484259869/2441406250000000
4843643518523269/4882812500000000 2468928109520477/19531250000000000
-8674283987917597/9765625000000000 -4486003671151129/9765625000000000
959836538699717/976562500000000 -1799670397133787/9765625000000000
-7265037762425109/9765625000000000 -652584538210661/976562500000000
3855837864086813/4882812500000000 5991451335371321/9765625000000000
-1527123974357197/3906250000000000 -4494211803365017/4882812500000000
-8817433616086249/312500000000000000 -1220217108650271/1220703125000000
1443294786580891/2441406250000000 -3938204990382031/4882812500000000
-7982302834643449/19531250000000000 -4456403875453721/4882812500000000
-1601777721110449/2441406250000000 -3684981741986399/4882812500000000
-4820754851000717/4882812500000000 -6208023591240241/39062500000000000
-8641384004145443/9765625000000000 454905640034549/976562500000000
6659134696242393/9765625000000000 -892882942512673/1220703125000000
-2199815984268901/39062500000000000 -1218765911709173/1220703125000000
8547747492214521/9765625000000000 -2361326134292199/4882812500000000
-5039887099398977/9765625000000000 -836462609241661/976562500000000
8104583204459531/9765625000000000 -1362056412254497/2441406250000000
8658060815519543/19531250000000000 2188420197444327/2441406250000000
434736304165777/78125000000000000 -4882736901153101/4882812500000000
4729348512008821/4882812500000000 2429090827545323/9765625000000000
8661865409377411/39062500000000000 2380627374211069/2441406250000000
1267725375529247/2441406250000000 2086465156617357/2441406250000000
-6163689516117411/9765625000000000 -3787359343577307/4882812500000000
5363757032364307/9765625000000000 8160731715868831/9765625000000000
3493868314422141/9765625000000000 -1139903476191227/1220703125000000
-76196830253859/76293945312500 -985156076195363/19531250000000000
4590212526885819/4882812500000000 6659497720611373/19531250000000000
-8813912874751747/9765625000000000 8410082396007877/19531250000000000
5047929214167003/19531250000000000 -1179227993638839/1220703125000000
-4852785476825339/4882812500000000 8650823236764467/78125000000000000
-580167503810829/610351562500000 3033031903266827/9765625000000000
-1443683967024831/7812500000000000 -4798719427705893/4882812500000000
-5151512660615913/19531250000000000 2354953701342973/2441406250000000
1474028994992533/1953125000000000 -1281380422648287/1953125000000000
-2497752348900603/9765625000000000 2360199473087319/2441406250000000
-1195375382596277/1220703125000000 -7915962708678669/39062500000000000
-4510840726884379/4882812500000000 -59816670077509/156250000000000
2713000520748641/39062500000000000 4871021669052759/4882812500000000
8671823256366111/9765625000000000 -1122689656889117/2441406250000000
-230565569402753/305175781250000 -6397741654955513/9765625000000000
-4822121800781297/4882812500000000 -3069851458519747/19531250000000000
-1377276948063573/1953125000000000 692424269136649/976562500000000
-2155668515938603/2441406250000000 -4584421842597163/9765625000000000
-8908938456597/24414062500000 -2273053592264101/2441406250000000
-1570515043609033/7812500000000000 -2391567190717129/2441406250000000
-4777012836454079/4882812500000000 -1617509212494187/7812500000000000
-1873095547282697/2441406250000000 -1252703329166499/1953125000000000
3797228837822683/4882812500000000 -3069676051860203/4882812500000000
-1476401688714209/7812500000000000 -2397414670005423/2441406250000000
-7196991180246783/78125000000000000 -607756210387131/610351562500000
4872446361535439/4882812500000000 -1017601832030129/15625000000000000
1784819920040409/2441406250000000 3331595612054987/4882812500000000
-2308737436330383/2441406250000000 635079045222271/1953125000000000
486362384479631/976562500000000 8468328922340803/9765625000000000
-1220574311963383/1220703125000000 4539713474777481/312500000000000000
-275455334203391/305175781250000 8407324214549293/19531250000000000
2178964071446697/2441406250000000 -8809377014553509/19531250000000000
908239748659293/1220703125000000 -260994612706897/390625000000000
742889395303061/976562500000000 -99042000879897/152587890625000
1196792251993383/1220703125000000 -7693616259747667/39062500000000000
4199878564874793/4882812500000000 -4981115517817871/9765625000000000
-8744434042036257/19531250000000000 8732190444656161/9765625000000000
-4443960566191329/4882812500000000 2023134300112747/4882812500000000
2329323193855009/2441406250000000 -73124410158863/244140625000000
2288998723825569/2441406250000000 6792698762001353/19531250000000000
1071415332413887/1220703125000000 4679728572321813/9765625000000000
848276566283161/976562500000000 -19353601566679/39062500000000
-8920131025859259/9765625000000000 7949514229719461/19531250000000000
-1817893502787609/2441406250000000 6518561424193727/9765625000000000
1765532613629817/1953125000000000 -4176098226318637/9765625000000000
4835608308687989/4882812500000000 677311003235547/4882812500000000
-3357594302429147/9765625000000000 2292569411993347/2441406250000000
-2277727200719997/2441406250000000 7031009152669041/19531250000000000
3882645299945581/4882812500000000 -1184359633555061/1953125000000000
4647605036393781/4882812500000000 -1197764674274451/3906250000000000
-3091241045170519/4882812500000000 -7559387993960709/9765625000000000
6668151901390991/9765625000000000 -7134646582739801/9765625000000000
7273702939084931/39062500000000000 -959482983109897/976562500000000
-1743501479524861/1953125000000000 2200709908926579/4882812500000000
3391341979825919/9765625000000000 -4578925398401229/4882812500000000
7553233410863309/625000000000000000 -610306989517017/610351562500000
2020204970809797/2441406250000000 -2741704837107343/4882812500000000
1844247238774887/4882812500000000 4521129287293989/4882812500000000
-1764409237195757/4882812500000000 -1138220045560571/1220703125000000
204436909946813/244140625000000 2669096823031289/4882812500000000
-4603027696159071/4882812500000000 -1629108326216757/4882812500000000
-2445415986074159/9765625000000000 1181811191400711/1220703125000000
219021449544997/610351562500000 284850238935041/305175781250000
-1802899282283081/4882812500000000 2268888058504617/2441406250000000
-356351300764447/781250000000000 86905598293447/97656250000000
-37652493084299/48828125000000 6217637993812251/9765625000000000
3247181329113617/4882812500000000 7293194451270903/9765625000000000
-8954519340041643/9765625000000000 -1558666867778753/3906250000000000
4776041081830179/4882812500000000 -4062096985206853/19531250000000000
-7796742424883287/156250000000000000 -4876729792023963/4882812500000000
-6338713820210053/9765625000000000 1857217992490769/2441406250000000
958423862062887/1220703125000000 -23625078951861/38146972656250
122114023108273/152587890625000 -5855643171886727/9765625000000000
4656008731717469/4882812500000000 -1470863895922031/4882812500000000
854258195958807/976562500000000 -4731989550320821/9765625000000000
250235572090151/6250000000000000 -4878897315247819/4882812500000000
2316704642151041/4882812500000000 1074556231404157/1220703125000000
-47537127023549/78125000000000 3874867527648409/4882812500000000
4677724264836963/4882812500000000 -5601076485550609/19531250000000000
7345537327067931/9765625000000000 3217550039132131/4882812500000000
5614726634896253/19531250000000000 -146146917835747/152587890625000
2258992194647319/2441406250000000 -370387633068179/976562500000000
-5083957517829091/9765625000000000 -2084478465910809/2441406250000000
6508647197540917/19531250000000000 575464518736517/610351562500000
4731506867869723/9765625000000000 -8542849313895607/9765625000000000
-3881309536003439/9765625000000000 -1792237349531069/1953125000000000
6816019605540137/19531250000000000 2287915274120309/2441406250000000
-744291770918627/1953125000000000 4514370820895071/4882812500000000
2981576329128477/4882812500000000 7733578862011303/9765625000000000
4760603963513463/4882812500000000 -4342363987942339/19531250000000000
-389759065515727/610351562500000 7515179743545169/9765625000000000
-1091106742155871/9765625000000000 -4852239630259593/4882812500000000
-8507598089017337/9765625000000000 -958920359495481/1953125000000000
-411795659219787/488281250000000 -655948331374619/1220703125000000
4727227125172591/4882812500000000 -4891104770398983/19531250000000000
-3075045959812439/78125000000000000 -2439514335420017/2441406250000000
2150303907149221/4882812500000000 -8767679514456501/9765625000000000
-4838687157495041/4882812500000000 -2619815266918831/19531250000000000
-4696090760183623/4882812500000000 334345394228993/1220703125000000
-4823130027091829/4882812500000000 -6088807578087103/39062500000000000
-1460467871539893/1953125000000000 -324203915559399/488281250000000
-3361109775575841/78125000000000000 4878291583509173/4882812500000000
-902508737412783/976562500000000 7460624512729063/19531250000000000
-4849841255123373/4882812500000000 -566478340503499/4882812500000000
8600344712951271/19531250000000000 -876789309613363/976562500000000
4605356528842499/9765625000000000 4305755534249267/4882812500000000
1926644664082001/2441406250000000 -5998006089898097/9765625000000000
-4729959063610643/4882812500000000 4848661946102299/19531250000000000
7632166230813843/9765625000000000 6092410874674313/9765625000000000
-3617997557066671/4882812500000000 -3279016862905077/4882812500000000
271995083854549/1953125000000000 -4835232634000119/4882812500000000
-2307737137350841/2441406250000000 -6374016165305177/19531250000000000
-819422307844353/2441406250000000 4599570222943051/4882812500000000
-1672849708678851/7812500000000000 4769562107380651/4882812500000000
4526515072286947/4882812500000000 732395435323333/1953125000000000
2159739980677793/2441406250000000 -4553658210100443/9765625000000000
305167420454637/305175781250000 -2313187353811223/312500000000000000
-4714319867188033/4882812500000000 1017305020136621/3906250000000000
422786996400107/488281250000000 -4885477858983231/9765625000000000
-6799891808872913/9765625000000000 7009201311722189/9765625000000000
-152016371233843/152587890625000 -844429597056257/9765625000000000
-9004088527242599/9765625000000000 7561434105830241/19531250000000000
-1213548399198929/1220703125000000 67569263239829/625000000000000
-1547784838258301/4882812500000000 -2315503185304113/2441406250000000
-4670857714112471/19531250000000000 948225731006357/976562500000000
2593076094181967/39062500000000000 2436021075875273/2441406250000000
1793404943453143/1953125000000000 96695072782209/244140625000000
6798789700441251/19531250000000000 4577432312249917/4882812500000000
-962887565976003/976562500000000 -81427654539257/488281250000000
8652295740578661/9765625000000000 2264133943596831/4882812500000000
485639601030581/610351562500000 -369706921435141/610351562500000
-195195966627309/195312500000000 337295377527139/9765625000000000
5597488350584339/39062500000000000 -1208105369737971/1220703125000000
-3224939144302161/4882812500000000 7332564469734691/9765625000000000
2843946412012039/4882812500000000 7938218116368459/9765625000000000
-2853173778258543/4882812500000000 1981240602577973/2441406250000000
-1035626643355783/19531250000000000 4875943524194007/4882812500000000
1220578404144103/1220703125000000 1116756394427223/78125000000000000
-7907556936658441/78125000000000000 2428868163358013/2441406250000000
-618886341515647/9765625000000000 -4872997315228851/4882812500000000
-683958932449499/976562500000000 -6970469820096717/9765625000000000
-3349059590683519/4882812500000000 1776630080250739/2441406250000000
4632231483430947/4882812500000000 -3088228873686261/9765625000000000
12045432016519/195312500000000 4873517737719427/4882812500000000
3444038045046169/4882812500000000 432660011123609/610351562500000
2272875019554747/2441406250000000 -7130794617255259/19531250000000000
3822357562110459/4882812500000000 -1215331433151187/1953125000000000
4661419790908787/4882812500000000 1453624244115423/4882812500000000
-2304325882730297/2441406250000000 -1290503607712449/3906250000000000
1202822991988553/1220703125000000 -6661303220268111/39062500000000000
987426498532451/250000000000000000 4882774413480757/4882812500000000
-82012281231669/152587890625000 -1029393610784589/1220703125000000
-6605854269050509/9765625000000000 -1798091366850767/2441406250000000
-969985444265519/976562500000000 -4525934921188981/39062500000000000
-4541196715313437/4882812500000000 7177063804072191/19531250000000000
-2327573621937279/2441406250000000 -5894352616535059/19531250000000000
1823366097330133/9765625000000000 -599618263055403/610351562500000
8479650107944877/9765625000000000 -1210964638404427/2441406250000000
-1071631521823287/1220703125000000 187062376986699/390625000000000
5297135100858639/1250000000000000000 -488276865661523/488281250000000
8157719782270903/9765625000000000 -2684168381201661/4882812500000000
976491840005011/976562500000000 -1503674844187051/125000000000000000
851230804720679/976562500000000 -1196558694498611/2441406250000000
860105848160097/1220703125000000 1732436491586997/2441406250000000
654593247284909/2441406250000000 -2352014489357593/2441406250000000
-1414827610742169/3906250000000000 2275639667487543/2441406250000000
546273272450607/610351562500000 8711675536425323/19531250000000000
47668343280673/48828125000000 -8463184833771913/39062500000000000
